url,title,price,lat,lon,Балкон,Балкон остеклён,Безопасность,Бывшее общежитие,Возможен обмен,Высота потолков,Год постройки,Город,Дверь,Жилой комплекс,Интернет,Квартира меблирована,Парковка,Площадь,Пол,Санузел,Состояние квартиры,Телефон,Тип дома,Этаж
https://krisha.kz/a/show/1012917223,"1-комнатная квартира · 35.1 м² · 4/5 этаж, Маскеу 17/1",14500000,51.181208432911,71.398381941139,,,,нет,Нет,,1983,"Астана, Сарыарка р-н",,,,,,35.1 м²,,,,,кирпичный,4 из 5
https://krisha.kz/a/show/1012423532,"2-комнатная квартира · 52 м² · 4/15 этаж, А 75 2",28500000,51.120346539103,71.509180630025,,,,,Нет,2.9 м,2022,"Астана, Алматы р-н",,София,,полностью,паркинг,52 м²,,,,,монолитный,4 из 15
https://krisha.kz/a/show/1012374824,"4-комнатная квартира · 134 м² · 13/16 этаж, Аскара Токпанова 8/3 — ЖК SUNSET AVENUE",97000000,51.138064,71.460819,,,,,Нет,3 м,2023,"Астана, Алматы р-н",,,,,,134 м²,,,,,,13 из 16
https://krisha.kz/a/show/1012059319,"2-комнатная квартира · 53.6 м² · 4/9 этаж, Сыганак 52, 52/1 — Кабанбай батыр",51000000,51.123695611225,71.41557734101,,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",нет,Нет,3 м,2025,"Астана, Есильский р-н",,Поколение Бизнес,,,,"53.6 м², Площадь кухни — 8 м²",,,черновая отделка,,монолитный,4 из 9
https://krisha.kz/a/show/1012542761,"2-комнатная квартира · 63 м² · 13/18 этаж, Аль-Фараби 11/1",60000000,51.097179652802,71.45056145359,,,,нет,Нет,3 м,2022,"Астана, Есильский р-н",,Capital Park. Flowers,,,паркинг,"63 м², Площадь кухни — 12 м²",,,,,монолитный,13 из 18
https://krisha.kz/a/show/685413260,"5-комнатная квартира · 157 м² · 7/23 этаж, Сарайшық 7А",120000000,51.135532,71.425911,несколько балконов или лоджий,,домофон,нет,Нет,2.7 м,2015,"Астана, Есильский р-н",бронированная,Лазурный квартал,ADSL,полностью,паркинг,"157 м², Площадь кухни — 14.4 м²",паркет,2 с/у и более,,есть возможность подключения,монолитный,7 из 23
https://krisha.kz/a/show/1011040031,"3-комнатная квартира · 70 м² · 10/14 этаж, Сыганак 17,18",34500000,51.129871034327,71.375505924007,балкон,да,"домофон, видеонаблюдение",нет,Нет,2.7 м,2022,"Астана, Нура р-н",металлическая,Шыгыс,проводной,полностью,,"70 м², Площадь кухни — 9 м²",ламинат,раздельный,свежий ремонт,есть возможность подключения,кирпичный,10 из 14
https://krisha.kz/a/show/1012311063,"2-комнатная квартира · 50.8 м² · 4/6 этаж, акбидай 15 — поликлиника жануя",17000000,51.205667,71.400183,балкон,,домофон,нет,Нет,,1990,"Астана, р-н Байконур",металлическая,,проводной,частично,рядом охраняемая стоянка,50.8 м²,линолеум,раздельный,,,,4 из 6
https://krisha.kz/a/show/1012917004,"3-комнатная квартира · 76 м² · 6/9 этаж, Кенен Азирбаева 14",32800000,51.125313,71.496096,лоджия,да,"домофон, видеонаблюдение",нет,Нет,2.7 м,2017,"Астана, Сарайшык р-н",металлическая,,,полностью,,76 м²,ламинат,раздельный,свежий ремонт,,кирпичный,6 из 9
https://krisha.kz/a/show/1012917173,"2-комнатная квартира · 48.5 м² · 14/18 этаж, Нажимеденова 7 — ГОРЯЧКА",29500000,51.115588400764,71.502084186507,,,,нет,Нет,,2022,"Астана, Сарайшык р-н",,,,,,48.5 м²,,,,,монолитный,14 из 18
https://krisha.kz/a/show/1012439557,"1-комнатная квартира · 43 м² · 8/12 этаж, Шамши Калдаяков 16 — ДОМ БИЗНЕС КЛАССА",30500000,51.114348710935,71.479483045406,,,,нет,Нет,3.2 м,2026,"Астана, Сарайшык р-н",,Isma,,,паркинг,43 м²,,,,,монолитный,8 из 12
https://krisha.kz/a/show/1012917152,"2-комнатная квартира · 60.3 м² · 3/12 этаж, Абикен Бектурова 7",37000000,51.121446,71.397335,,,,нет,Нет,,2016,"Астана, Нура р-н",,,,,,60.3 м²,,,,,монолитный,3 из 12
https://krisha.kz/a/show/1010717846,"1-комнатная квартира · 44 м² · 7/12 этаж, Бейбарыс Султан 25/1",27000000,51.172093132319,71.356096012155,балкон,,решетки на окнах,нет,Нет,2.7 м,2022,"Астана, Сарыарка р-н",деревянная,Rio de Janeiro,,частично,,44 м²,ламинат,совмещенный,свежий ремонт,,кирпичный,7 из 12
https://krisha.kz/a/show/1012917042,"2-комнатная квартира · 36 м² · 4/8 этаж, Байтурсынова 53",22500000,51.117451701768,71.522880366122,,,,нет,Нет,2.7 м,2018,"Астана, Алматы р-н",,Астана сани (Астана сәні),,,,36 м²,,,,,монолитный,4 из 8
https://krisha.kz/a/show/688715778,"2-комнатная квартира · 68 м² · 11/12 этаж, Туран",49500000,51.112305057378,71.397499830396,балкон,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2021,"Астана, Есильский р-н",металлическая,Сердце Столицы,ADSL,полностью,,"68 м², Площадь кухни — 12 м²",ламинат,совмещенный,,,монолитный,11 из 12
https://krisha.kz/a/show/1011864676,"3-комнатная квартира · 73 м² · 9 этаж, Туран 55/13",55000000,51.11396,71.392143,балкон,,"домофон, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2023,"Астана, Нура р-н",металлическая,Sezim Qala.Baqyt,,полностью,паркинг,"73 м², Площадь кухни — 9.7 м²",ламинат,раздельный,свежий ремонт,,,9
https://krisha.kz/a/show/1003851143,"1-комнатная квартира · 45.5 м² · 16/18 этаж, Е-36 2/1",35500000,51.124541738794,71.381171235697,балкон,,"решетки на окнах, охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,3 м,2024,"Астана, Нура р-н",,Respublika,ADSL,полностью,паркинг,"45.5 м², Площадь кухни — 15.3 м²",,совмещенный,свежий ремонт,,монолитный,16 из 18
https://krisha.kz/a/show/1012439557,"1-комнатная квартира · 43 м² · 8/12 этаж, Шамши Калдаяков 16 — ДОМ БИЗНЕС КЛАССА",30500000,51.114348710935,71.479483045406,,,,нет,Нет,3.2 м,2026,"Астана, Сарайшык р-н",,Isma,,,паркинг,43 м²,,,,,монолитный,8 из 12
https://krisha.kz/a/show/1012917152,"2-комнатная квартира · 60.3 м² · 3/12 этаж, Абикен Бектурова 7",37000000,51.121446,71.397335,,,,нет,Нет,,2016,"Астана, Нура р-н",,,,,,60.3 м²,,,,,монолитный,3 из 12
https://krisha.kz/a/show/1010717846,"1-комнатная квартира · 44 м² · 7/12 этаж, Бейбарыс Султан 25/1",27000000,51.172093132319,71.356096012155,балкон,,решетки на окнах,нет,Нет,2.7 м,2022,"Астана, Сарыарка р-н",деревянная,Rio de Janeiro,,частично,,44 м²,ламинат,совмещенный,свежий ремонт,,кирпичный,7 из 12
https://krisha.kz/a/show/1012917042,"2-комнатная квартира · 36 м² · 4/8 этаж, Байтурсынова 53",22500000,51.117451701768,71.522880366122,,,,нет,Нет,2.7 м,2018,"Астана, Алматы р-н",,Астана сани (Астана сәні),,,,36 м²,,,,,монолитный,4 из 8
https://krisha.kz/a/show/688715778,"2-комнатная квартира · 68 м² · 11/12 этаж, Туран",49500000,51.112305057378,71.397499830396,балкон,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2021,"Астана, Есильский р-н",металлическая,Сердце Столицы,ADSL,полностью,,"68 м², Площадь кухни — 12 м²",ламинат,совмещенный,,,монолитный,11 из 12
https://krisha.kz/a/show/1011864676,"3-комнатная квартира · 73 м² · 9 этаж, Туран 55/13",55000000,51.11396,71.392143,балкон,,"домофон, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2023,"Астана, Нура р-н",металлическая,Sezim Qala.Baqyt,,полностью,паркинг,"73 м², Площадь кухни — 9.7 м²",ламинат,раздельный,свежий ремонт,,,9
https://krisha.kz/a/show/1003851143,"1-комнатная квартира · 45.5 м² · 16/18 этаж, Е-36 2/1",35500000,51.124541738794,71.381171235697,балкон,,"решетки на окнах, охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,3 м,2024,"Астана, Нура р-н",,Respublika,ADSL,полностью,паркинг,"45.5 м², Площадь кухни — 15.3 м²",,совмещенный,свежий ремонт,,монолитный,16 из 18
https://krisha.kz/a/show/1000117846,"3-комнатная квартира · 82 м² · 2/12 этаж, Сауран 3/1 — Байтерек, Абу-Даби Плаза, Керуен",59750000,51.122363394772,71.419099971245,балкон,да,домофон,нет,Нет,2.7 м,2012,"Астана, Есильский р-н",,Сармат-1,,полностью,паркинг,82 м²,ламинат,совмещенный,свежий ремонт,,монолитный,2 из 12
https://krisha.kz/a/show/1012311289,"3-комнатная квартира · 80 м² · 9/9 этаж, ул. Жумекена Нажимеденова 19 — Нажмединова Улы дала",48500000,51.113197,71.516254,лоджия,,"домофон, видеонаблюдение",нет,Нет,2.8 м,2022,"Астана, Алматы р-н",бронированная,Восток по Нажимеденова,ADSL,полностью,паркинг,"80 м², Площадь кухни — 11 м²",ламинат,раздельный,,,кирпичный,9 из 9
https://krisha.kz/a/show/1012715400,"2-комнатная квартира · 47 м² · 5/5 этаж, Республики 3 — напротив мкр Самал",22500000,51.15819,71.428758,балкон,да,"домофон, видеонаблюдение",нет,Нет,2.7 м,1979,"Астана, Сарыарка р-н",металлическая,,проводной,полностью,,47 м²,линолеум,раздельный,"не новый, но аккуратный ремонт",есть возможность подключения,панельный,5 из 5
https://krisha.kz/a/show/1009667692,"1-комнатная квартира · 39 м² · 9/14 этаж, Сакена Сейфуллина 41",24500000,51.172783818736,71.431455483521,,,,нет,Нет,2.7 м,2016,"Астана, р-н Байконур",,Верный,,полностью,паркинг,"39 м², Площадь кухни — 10.3 м²",ламинат,совмещенный,"не новый, но аккуратный ремонт",,монолитный,9 из 14
https://krisha.kz/a/show/1012520531,"3-комнатная квартира · 126 м² · 3/12 этаж, А 32 2Б",120000000,51.115640908247,71.462283284678,,,,нет,Нет,3 м,2026,"Астана, Сарайшык р-н",,Grand Monaco,,,паркинг,126 м²,,,,,монолитный,3 из 12
https://krisha.kz/a/show/1012916958,"1-комнатная квартира · 30.6 м² · 5/10 этаж, Кошкарбаева 60 В",14530000,51.132689998389,71.512167601188,,,,нет,Нет,3 м,2022,"Астана, Сарайшык р-н",,,,,,30.6 м²,,,,,кирпичный,5 из 10
https://krisha.kz/a/show/1012916962,"2-комнатная квартира · 55.8 м² · 10/18 этаж, Сарайшык 5/1",26500000,51.136704695207,71.42710117754,,,,нет,Нет,2.7 м,2012,"Астана, Есильский р-н",,Мисон,,,паркинг,55.8 м²,,,,,монолитный,10 из 18
https://krisha.kz/a/show/1012362454,"1-комнатная квартира · 40 м² · 5/9 этаж, А — Улы дала",24500000,51.109303859931,71.509434143231,балкон,да,"домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,3 м,2026,"Астана, Сарайшык р-н",бронированная,Aisafa,,,паркинг,"40 м², Площадь кухни — 10.49 м²",,совмещенный,,,кирпичный,5 из 9
https://krisha.kz/a/show/1004471206,"1-комнатная квартира · 52 м² · 8/15 этаж, Кенесары 70",22000000,51.163454,71.459238,балкон,да,,нет,Нет,2.7 м,2013,"Астана, р-н Байконур",,,,,,"52 м², Площадь кухни — 12 м²",,раздельный,,,монолитный,8 из 15
https://krisha.kz/a/show/1007400923,"4-комнатная квартира · 129 м² · 9/22 этаж, Пр. Туран, около ТРЦ Хан Шатыр",155000000,51.132486,71.403713,,,,нет,Нет,2.95 м,2026,"Астана, Нура р-н",,W Towers,,,паркинг,129 м²,,,,,монолитный,9 из 22
https://krisha.kz/a/show/1011666955,"1-комнатная квартира · 40.1 м² · 5/9 этаж, Б. Майлина 23 — Между Б. Майлина и Куйши Дина",23800000,51.147305189796,71.477970420259,лоджия,,"домофон, видеонаблюдение",нет,Нет,2.7 м,2008,"Астана, Алматы р-н",металлическая,Евразия,оптика,полностью,рядом охраняемая стоянка,"40.1 м², Площадь кухни — 10 м²",ламинат,совмещенный,"не новый, но аккуратный ремонт",есть возможность подключения,кирпичный,5 из 9
https://krisha.kz/a/show/1012916838,"2-комнатная квартира · 54.1 м² · 2/12 этаж, Сыганак 28",36000000,51.127659,71.391065,,,,нет,Нет,,2022,"Астана, Нура р-н",,,,,,54.1 м²,,,,,монолитный,2 из 12
https://krisha.kz/a/show/1012493314,"4-комнатная квартира · 120 м² · 5/14 этаж, Туран 39",136000000,51.128945243225,71.402328014156,,,,,Нет,3 м,2025,"Астана, Нура р-н",,Evolution,,,паркинг,120 м²,,,,,монолитный,5 из 14
https://krisha.kz/a/show/1012493314,"4-комнатная квартира · 120 м² · 5/14 этаж, Туран 39",136000000,51.128945243225,71.402328014156,,,,,Нет,3 м,2025,"Астана, Нура р-н",,Evolution,,,паркинг,120 м²,,,,,монолитный,5 из 14
https://krisha.kz/a/show/1008988897,"4-комнатная квартира · 111.74 м² · 16/17 этаж, Турар Рыскулов 18/7 — Хусейн бен Талал",69000000,51.078078683757,71.43580024458,,,,нет,Нет,3 м,2026,"Астана, Есильский р-н",,MOD Frame,,,паркинг,111.74 м²,,,,,монолитный,16 из 17
https://krisha.kz/a/show/1012916997,"2-комнатная квартира · 42 м² · 2/9 этаж, Ахмет Байтурсынулы 39/1",21300000,51.121003577197,71.502519709986,,,,нет,Нет,2.7 м,2021,"Астана, Сарайшык р-н",,Сатурн,,,паркинг,42 м²,,,,,кирпичный,2 из 9
https://krisha.kz/a/show/1012916986,"2-комнатная квартира · 59 м² · 8/12 этаж, Санжара Асфендиярова 8",43000000,51.133580063559,71.378662882392,балкон,да,"домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",нет,Нет,3 м,2020,"Астана, Нура р-н",,Sat City,оптика,,,"59 м², Площадь кухни — 13.2 м²",линолеум,совмещенный,"не новый, но аккуратный ремонт",,монолитный,8 из 12
https://krisha.kz/a/show/1012351569,"3-комнатная квартира · 82.9 м² · 2/12 этаж, ул. Санжара Асфендиярова 8",58600000,51.134180164087,71.381633,балкон,да,"кодовый замок, видеонаблюдение",,Нет,3 м,2022,"Астана, Нура р-н",металлическая,Sat City,,полностью,паркинг,"82.9 м², Площадь кухни — 13.3 м²",ламинат,совмещенный,,,монолитный,2 из 12
https://krisha.kz/a/show/1010284597,"3-комнатная квартира · 88 м² · 15/22 этаж, Мангилик Ел 54 — Горячая цена!",57800000,51.090125481039,71.426728059024,балкон и лоджия,да,"домофон, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2017,"Астана, Есильский р-н",бронированная,Orynbor Towers,,полностью,паркинг,88 м²,ламинат,2 с/у и более,,,монолитный,15 из 22
https://krisha.kz/a/show/1012915978,"3-комнатная квартира · 101.5 м² · 9/20 этаж, Акмешит",180000000,51.120813755506,71.424500940921,,,,нет,Нет,3 м,2024,"Астана, Есильский р-н",,Europe City,,,паркинг,101.5 м²,,,свежий ремонт,,монолитный,9 из 20
https://krisha.kz/a/show/1011687712,"2-комнатная квартира · 51.11 м², Бухар жырау 20 — Ботанический парк",43000000,51.103386230247,71.400546415751,,,,нет,Нет,3.3 м,2026,"Астана, Нура р-н",,Qasteev,,,паркинг,51.11 м²,,,,,монолитный,
https://krisha.kz/a/show/1008530969,"3-комнатная квартира · 145 м² · 14/18 этаж, Момышулы 2в",47000000,51.1331924325,71.460482939874,,,"домофон, видеонаблюдение",нет,Нет,3 м,2018,"Астана, Алматы р-н",,Ак Шанырак,,,паркинг,145 м²,,,,,монолитный,14 из 18
https://krisha.kz/a/show/1009990083,"1-комнатная квартира · 42 м² · 14/16 этаж, Шарль де Голля 1",27000000,51.143638323684,71.457637768318,,,,,Нет,3 м,2026,"Астана, Алматы р-н",,,,,,42 м²,,,,,,14 из 16
https://krisha.kz/a/show/1009516710,"2-комнатная квартира · 39 м² · 7/9 этаж, Калдаяков 28",22000000,51.111646933355,71.493716240366,лоджия,да,домофон,нет,Да,2.7 м,2023,"Астана, Сарайшык р-н",металлическая,"Баскару 2, 3, 4, 5",оптика,полностью,рядом охраняемая стоянка,"39 м², Площадь кухни — 12 м²",ламинат,совмещенный,свежий ремонт,,кирпичный,7 из 9
https://krisha.kz/a/show/1011076490,"2-комнатная квартира · 39.9 м² · 10/12 этаж, Жошы хан 13",35000000,51.09998,71.437256,балкон,да,,,Да,3 м,2024,"Астана, Есильский р-н",металлическая,Vienna,оптика,полностью,паркинг,39.9 м²,ламинат,совмещенный,свежий ремонт,,кирпичный,10 из 12
https://krisha.kz/a/show/1011136353,"3-комнатная квартира · 88 м² · 11/16 этаж, Сафуан Шаймерденов 4/1",65000000,51.108792,71.533241,балкон,,"охрана, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,3 м,2025,"Астана, Сарайшык р-н",бронированная,Sardar Family,оптика,полностью,паркинг,"88 м², Площадь кухни — 13 м²",ламинат,раздельный,свежий ремонт,есть возможность подключения,монолитный,11 из 16
https://krisha.kz/a/show/1001828964,"3-комнатная квартира · 112.7 м² · 17/18 этаж, Б. Момышулы 13/1",50000000,51.13836375035,71.470177453009,,,"домофон, кодовый замок, видеонаблюдение",нет,Нет,2.7 м,2010,"Астана, Алматы р-н",металлическая,Магистральный,,,паркинг,112.7 м²,ламинат,2 с/у и более,,,монолитный,17 из 18
https://krisha.kz/a/show/1006165449,"3-комнатная квартира · 64 м² · 7/15 этаж, Ракымжан Кошкарбаев 37 — Перечение улиц Кошкарбаева-Жумабаева",36500000,51.1290047041,71.494800489409,несколько балконов или лоджий,,"охрана, домофон, видеонаблюдение",нет,Нет,2.8 м,2016,"Астана, Алматы р-н",металлическая,Nur Aspan,,полностью,паркинг,64 м²,ламинат,раздельный,"не новый, но аккуратный ремонт",есть возможность подключения,монолитный,7 из 15
https://krisha.kz/a/show/1012713868,"1-комнатная квартира · 45 м² · 9/9 этаж, Бокейхана 16/1 — ул Бокейхана и ул Орынбор",40500000,51.106720572262,71.434643589705,балкон,да,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,3 м,2023,"Астана, Есильский р-н",бронированная,Asylym Park 2,ADSL,полностью,паркинг,"45 м², Площадь кухни — 12 м²",ламинат,совмещенный,свежий ремонт,нет,кирпичный,9 из 9
https://krisha.kz/a/show/1011908691,"2-комнатная квартира · 41 м² · 7/14 этаж, Турар Рыскулов 16/3",34500000,51.080650721189,71.429365218451,балкон,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2024,"Астана, Есильский р-н",металлическая,MOD Comfort - 2,,полностью,паркинг,41 м²,ламинат,совмещенный,свежий ремонт,,монолитный,7 из 14
https://krisha.kz/a/show/1012915991,"3-комнатная квартира · 95 м² · 4/18 этаж, Шамши Калдаяков 23/1",66000000,51.114477561874,71.48687017791,лоджия,да,"домофон, видеонаблюдение",нет,Нет,,2022,"Астана, Сарайшык р-н",бронированная,,,,,95 м²,,,свежий ремонт,,кирпичный,4 из 18
https://krisha.kz/a/show/1012916093,"4-комнатная квартира · 163.6 м² · 7/9 этаж, Валиханова — Кенесары",63500000,51.165920249051,71.438488071095,балкон и лоджия,да,,нет,Нет,,2004,"Астана, р-н Байконур",металлическая,,,частично,,"163.6 м², Площадь кухни — 20.7 м²",ламинат,2 с/у и более,"не новый, но аккуратный ремонт",,кирпичный,7 из 9
https://krisha.kz/a/show/1012916835,"2-комнатная квартира · 60.2 м² · 2/9 этаж, Иманбаевой 3",33600000,51.15998463091,71.435679629793,,,,нет,Нет,2.8 м,2013,"Астана, р-н Байконур",,Шахар,,,паркинг,60.2 м²,,,,,кирпичный,2 из 9
https://krisha.kz/a/show/1011908691,"2-комнатная квартира · 41 м² · 7/14 этаж, Турар Рыскулов 16/3",34500000,51.080650721189,71.429365218451,балкон,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",нет,Нет,2.7 м,2024,"Астана, Есильский р-н",металлическая,MOD Comfort - 2,,полностью,паркинг,41 м²,ламинат,совмещенный,свежий ремонт,,монолитный,7 из 14
https://krisha.kz/a/show/1012915991,"3-комнатная квартира · 95 м² · 4/18 этаж, Шамши Калдаяков 23/1",66000000,51.114477561874,71.48687017791,лоджия,да,"домофон, видеонаблюдение",нет,Нет,,2022,"Астана, Сарайшык р-н",бронированная,,,,,95 м²,,,свежий ремонт,,кирпичный,4 из 18
https://krisha.kz/a/show/1012916093,"4-комнатная квартира · 163.6 м² · 7/9 этаж, Валиханова — Кенесары",63500000,51.165920249051,71.438488071095,балкон и лоджия,да,,нет,Нет,,2004,"Астана, р-н Байконур",металлическая,,,частично,,"163.6 м², Площадь кухни — 20.7 м²",ламинат,2 с/у и более,"не новый, но аккуратный ремонт",,кирпичный,7 из 9
https://krisha.kz/a/show/1012916835,"2-комнатная квартира · 60.2 м² · 2/9 этаж, Иманбаевой 3",33600000,51.15998463091,71.435679629793,,,,нет,Нет,2.8 м,2013,"Астана, р-н Байконур",,Шахар,,,паркинг,60.2 м²,,,,,кирпичный,2 из 9
https://krisha.kz/a/show/1012916775,"1-комнатная квартира · 43 м² · 7/12 этаж, Тауелсиздик 21",23600000,51.146066,71.457379,,,,нет,Нет,,2016,"Астана, Алматы р-н",,,,,,43 м²,,,,,монолитный,7 из 12
https://krisha.kz/a/show/699866468,"4-комнатная квартира · 176 м² · 13/18 этаж, Кошкарбаева 8",135000000,51.127505874186,71.466622939016,балкон и лоджия,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",нет,Нет,2.85 м,2007,"Астана, Алматы р-н",бронированная,Хайвил Астана,ADSL,полностью,паркинг,"176 м², Площадь кухни — 25 м²",ламинат,2 с/у и более,,отдельный,монолитный,13 из 18
https://krisha.kz/a/show/1012808273,"4-комнатная квартира · 60 м² · 10/10 этаж, Калдаяков 26/1",45000000,51.111376,71.492727,балкон,да,,нет,Нет,,2021,Астана,металлическая,,ADSL,полностью,,60 м²,,совмещенный,свежий ремонт,есть возможность подключения,кирпичный,10 из 10
https://krisha.kz/a/show/1012520307,"2-комнатная квартира · 43.2 м² · 4/10 этаж, Алихан Бокейхан 13",26999999,51.10701694603,71.435825313243,,,,нет,Нет,3 м,2025,"Астана, Есильский р-н",,Washington,,,паркинг,"43.2 м², Площадь кухни — 13.3 м²",,,,,кирпичный,4 из 10
https://krisha.kz/a/show/1012715177,"2-комнатная квартира · 75 м² · 9/10 этаж, Мусрепова 7/1",38300000,51.154197365034,71.500033749491,,,,нет,Нет,2.7 м,2006,"Астана, Алматы р-н",,Асти-строй,,,паркинг,75 м²,,,,,кирпичный,9 из 10
https://krisha.kz/a/show/1012745755,"2-комнатная квартира · 45 м² · 4/9 этаж, Калдаякова 24",20000000,51.112405,71.49129,балкон,да,,нет,Нет,,2021,Астана,металлическая,,ADSL,,,45 м²,,совмещенный,"не новый, но аккуратный ремонт",есть возможность подключения,кирпичный,4 из 9
https://krisha.kz/a/show/1008528169,"1-комнатная квартира · 41 м² · 3/9 этаж, Қалдаяқов 59а — Нурлы жол вокзал",25000000,51.108209,71.531463,,,,нет,Да,2.7 м,2023,"Астана, Алматы р-н",,Atamura,,,,"41 м², Площадь кухни — 10.5 м²",,,свежий ремонт,,монолитный,3 из 9
https://krisha.kz/a/show/1012311072,"2-комнатная квартира · 37 м² · 3/9 этаж, ул. Аманжола Болекпаева 22",23000000,51.120578746189,71.511915,,,,нет,Нет,2.7 м,2023,"Астана, Алматы р-н",,Айбике,,,,37 м²,,,свежий ремонт,,кирпичный,3 из 9
https://krisha.kz/a/show/1012916819,"3-комнатная квартира · 70.7 м² · 1/9 этаж, Омарова 23/1",35000000,51.140036,71.369173,,,,нет,Нет,,2019,"Астана, Нура р-н",,,,,,70.7 м²,,,,,кирпичный,1 из 9
https://krisha.kz/a/show/1012916834,"1-комнатная квартира · 38.3 м² · 15/15 этаж, Бейбарыс Султан",21000000,51.171856069559,71.367391439862,лоджия,да,"домофон, видеонаблюдение",нет,Нет,3 м,2025,"Астана, Сарыарка р-н",металлическая,,,без мебели,,38.3 м²,линолеум,совмещенный,свежий ремонт,,монолитный,15 из 15
https://krisha.kz/a/show/1012916807,"1-комнатная квартира · 39.9 м² · 7/9 этаж, Байтурсынова 41",21900000,51.120373358534,71.504297215732,,,,нет,Нет,2.8 м,2016,"Астана, Сарайшык р-н",,Елорда Даму по Байтурсынова,,,паркинг,39.9 м²,,,"не новый, но аккуратный ремонт",,монолитный,7 из 9
https://krisha.kz/a/show/1010336954,"1-комнатная квартира · 41.43 м² · 2/4 этаж, Е669 25 — Каусар",21500000,51.093052850274,71.49398184045,,,"домофон, видеонаблюдение, видеодомофон",нет,Нет,3 м,2026,"Астана, Есильский р-н",металлическая,KINGS LAND Residence,,без мебели,паркинг,41.43 м²,,,черновая отделка,,кирпичный,2 из 4
https://krisha.kz/a/show/1010545556,"2-комнатная квартира · 64 м² · 3/6 этаж, Акмешит 19",53000000,51.09592684033,71.415542521207,балкон,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",нет,Нет,3.3 м,2022,"Астана, Есильский р-н",бронированная,Royal Expo Apartments,ADSL,полностью,паркинг,64 м²,ламинат,совмещенный,,есть возможность подключения,кирпичный,3 из 6
https://krisha.kz/a/show/760584106,"3-комнатная квартира · 90 м² · 3/10 этаж, Б. Момышулы 19",47999900,51.139723263755,71.474808791579,лоджия,,"охрана, домофон, видеонаблюдение",нет,Нет,2.7 м,2013,"Астана, Алматы р-н",металлическая,Магистральный-2,,полностью,паркинг,"90 м², Площадь кухни — 14.2 м²",ламинат,2 с/у и более,,отдельный,монолитный,3 из 10
https://krisha.kz/a/show/1010140179,"2-комнатная квартира · 54 м² · 12/12 этаж, Е-15 5",36000000,51.128066004765,71.361882668395,,,,нет,Нет,3 м,2026,"Астана, Нура р-н",,Baizaman,,,паркинг,54 м²,,,,,монолитный,12 из 12
https://krisha.kz/a/show/695149409,"2-комнатная квартира · 60 м² · 1/12 этаж, Кордай 75 — Айнаколь",30000000,51.133321599006,71.503340349692,лоджия,,"решетки на окнах, домофон, видеонаблюдение",нет,Нет,3 м,2014,"Астана, Алматы р-н",металлическая,,ADSL,частично,,"60 м², Площадь кухни — 10 м²",ламинат,раздельный,,,монолитный,1 из 12
https://krisha.kz/a/show/1010336954,"1-комнатная квартира · 41.43 м² · 2/4 этаж, Е669 25 — Каусар",21500000,51.093052850274,71.49398184045,,,"домофон, видеонаблюдение, видеодомофон",нет,Нет,3 м,2026,"Астана, Есильский р-н",металлическая,KINGS LAND Residence,,без мебели,паркинг,41.43 м²,,,черновая отделка,,кирпичный,2 из 4
https://krisha.kz/a/show/1010545556,"2-комнатная квартира · 64 м² · 3/6 этаж, Акмешит 19",53000000,51.09592684033,71.415542521207,балкон,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",нет,Нет,3.3 м,2022,"Астана, Есильский р-н",бронированная,Royal Expo Apartments,ADSL,полностью,паркинг,64 м²,ламинат,совмещенный,,есть возможность подключения,кирпичный,3 из 6
https://krisha.kz/a/show/760584106,"3-комнатная квартира · 90 м² · 3/10 этаж, Б. Момышулы 19",47999900,51.139723263755,71.474808791579,лоджия,,"охрана, домофон, видеонаблюдение",нет,Нет,2.7 м,2013,"Астана, Алматы р-н",металлическая,Магистральный-2,,полностью,паркинг,"90 м², Площадь кухни — 14.2 м²",ламинат,2 с/у и более,,отдельный,монолитный,3 из 10
https://krisha.kz/a/show/1010140179,"2-комнатная квартира · 54 м² · 12/12 этаж, Е-15 5",36000000,51.128066004765,71.361882668395,,,,нет,Нет,3 м,2026,"Астана, Нура р-н",,Baizaman,,,паркинг,54 м²,,,,,монолитный,12 из 12
